OBJECTID,HUC_12,HUC12_Pop
5399,030102050803,192.042018715000012
5400,030102050804,15.137701637599999
5401,030102050805,0.182031841148000
5402,030102050806,0.000000000000000
5403,030102050807,4.787008381150000
5404,030102050808,54.277880246199999
5405,030102050809,0.116122391046000
5406,030102050901,3.811404522880000
5407,030102050902,30.416601416700001
5408,030102050903,43.696239419699999
5409,030102050904,334.958653970000000
5410,030102050905,53.394310213099999
5411,030102050906,87.182071340600004
5412,030102050907,115.853988212999994
5413,030102051001,1067.618345469999895
5414,030102051002,1487.091002350000053
5415,030102051003,1590.329305759999897
5416,030102051101,1685.450914739999916
5417,030102051102,250.471529217000011
5418,030102051103,6167.778114880000430
5419,030102051104,2810.280818189999991
5420,030102051105,2512.163428870000189
5421,030102051106,2614.476567650000106
5422,030102051107,1844.120330129999957
5423,030102051108,1378.451230919999944
5424,030102051201,78276.970631699994556
5425,030102051202,36750.029521500000556
5426,030102051203,35873.102980900002876
5427,030102051204,3265.004843180000080
5428,030102051205,1538.766710209999928
5429,030102051206,1182.610552690000077
5430,030102051207,2585.737765889999991
5431,030102051301,30805.068081699999311
5432,030102051302,1578.303026280000040
5433,030102051303,1934.710134700000026
5434,030102051304,2296.642311099999915
5435,030102051305,1088.114371079999955
5436,030102051306,8840.612819550000495
5437,030102051401,696.344970578000016
5438,030102051403,10144.786634699999922
5439,030102051404,5366.323595689999820
5440,030102051405,2077.278970259999824
5441,030102051406,835.828102377000050
5442,030102051407,4867.415590339999653
5443,030102051501,4.659446892620000
5444,030102051502,1161.419849260000092
5445,030102051503,326.032201873000020
5446,030102051504,221.502190237000008
5447,030102051505,623.801614451999967
5448,030102051507,3.273043408620000
5449,030102051601,2.455068948660000
5450,030102051701,211.551450576000008
5451,030102051702,7.514297880230000
5452,030102051703,19.559486395000000
5453,030102051704,12.676841691100000
5454,030102051708,0.198385074735000
5455,030201010101,947.433302798000000
5456,030201010102,805.122460767000007
5457,030201010103,747.312571538000043
5458,030201010104,1143.041761069999893
5459,030201010105,3317.675626440000087
5460,030201010106,2579.639848559999791
5461,030201010201,12047.223545700000614
5462,030201010202,7607.814328309999837
5463,030201010203,4187.155358869999873
5464,030201010204,6291.654750810000223
5465,030201010301,2721.897511210000175
5466,030201010302,3926.806009169999925
5467,030201010303,4343.719979999999850
5468,030201010304,4906.128505779999614
5469,030201010401,9357.620924389999345
5470,030201010402,1147.798944890000030
5471,030201010403,3018.357370430000174
5472,030201010404,6753.070400249999693
5473,030201010405,2087.862826340000083
5474,030201010501,2160.137454249999792
5475,030201010502,4706.252688399999897
5476,030201010503,5453.839728959999775
5477,030201010504,8972.314132150000660
5478,030201010601,3675.139192420000199
5479,030201010602,1481.248660210000025
5480,030201010603,1616.581873130000076
5481,030201010604,3478.188166110000111
5482,030201010605,5753.785724170000321
5483,030201010606,3271.869954620000044
5484,030201010607,17464.431688900000154
5485,030201010701,13739.286789699999645
5486,030201010702,1235.219707219999918
5487,030201010703,1543.310162790000049
5488,030201010704,825.903834771999982
5489,030201010705,2476.666830719999780
5490,030201010706,579.535035890000017
5491,030201010801,2726.107754319999913
5492,030201010802,1313.281336860000010
5493,030201010803,2345.028753149999829
5494,030201010901,9648.528057100000296
5495,030201010902,1971.346606150000071
5496,030201010903,22645.568167199999152
5497,030201010904,2676.658529400000134
5498,030201020101,1344.197538950000080
5499,030201020102,541.861142987999983
5500,030201020103,644.549101512999982
5501,030201020104,840.752118397999993
5502,030201020201,470.516500345999987
5503,030201020202,995.565802576999999
5504,030201020203,620.062696032999952
5505,030201020204,1375.155320260000053
5506,030201020205,2639.490348350000204
5507,030201020206,1100.313001010000107
5508,030201020301,5890.611679380000169
5509,030201020302,2066.323686230000021
5510,030201020303,1118.622736060000079
5511,030201020304,1554.775682030000098
5512,030201020401,998.420380603000012
5513,030201020402,713.928782129999945
5514,030201020403,515.527845991000049
5515,030201020404,2279.451217960000122
5516,030201020405,2021.568300010000030
5517,030201020501,846.349532220000015
5518,030201020502,1146.742923389999987
5519,030201020503,700.901971115000038
5520,030201020504,1292.605233340000041
5521,030201020601,383.440745052000011
5522,030201020602,226.969295606000003
5523,030201020603,273.330669990999979
5524,030201020604,2579.622016700000131
5525,030201020605,1007.705124429999955
5526,030201020606,391.948981883999977
5527,030201030101,3524.315981990000182
5528,030201030102,2189.625062600000092
5529,030201030103,11638.449811899999986
5530,030201030104,1977.477884650000078
5531,030201030105,2425.105129089999991
5532,030201030106,2513.011429770000177
5533,030201030107,2661.346863039999789
5534,030201030201,4992.298099179999554
5535,030201030202,9807.222704879999583
5536,030201030203,2277.933022059999985
5537,030201030204,710.881807932000015
5538,030201030301,137.950375715999996
5539,030201030302,285.578440450000016
5540,030201030303,202.125405728000004
5541,030201030304,1025.638498250000112
5542,030201030305,2312.277931340000123
5543,030201030401,3328.839546910000081
5544,030201030402,4041.316886520000025
5545,030201030403,30198.352903399998468
5546,030201030404,19813.538974700000836
5547,030201030501,3010.028710080000110
5548,030201030502,1817.278202550000060
5549,030201030503,773.267244174999973
5550,030201030504,1620.053324620000012
5551,030201030505,1015.055106430000023
5552,030201030506,1986.728841500000044
5553,030201030507,4551.460425150000447
5554,030201030601,2031.039257850000013
5555,030201030602,1766.522481530000050
5556,030201030603,1237.788570769999978
5557,030201030604,7310.050563759999932
5558,030201030605,26626.736565899998823
5559,030201030606,3575.242137300000195
5560,030201040101,3811.612502920000225
5561,030201040102,2406.022965529999965
5562,030201040103,11429.865916400000060
5563,030201040104,404.831318614999986
5564,030201040105,4302.883192319999580
5565,030201040106,497.185553579999976
5566,030201040107,760.011363035000045
5567,030201040108,642.507611042000008
5568,030201040109,950.171960529999978
5569,030201040201,1820.796757919999891
5570,030201040202,578.100538199999960
5571,030201040203,312.227829684000028
5572,030201040204,509.170080767999991
5573,030201040205,706.071087858000055
5574,030201040206,1081.364433940000026
5575,030201040207,777.933842538000022
5576,030201040301,241.611496340000002
5577,030201040302,189.221359530999990
5578,030201040303,183.852994079000013
5579,030201040304,856.146601658000009
5580,030201040305,2323.332958299999973
5581,030201040401,355.734221828999978
5582,030201040402,35.033431998600001
5583,030201040403,449.299307279999994
5584,030201040404,277.500938626999982
5585,030201040501,1.387691814690000
5586,030201040502,351.311768739000001
5587,030201040503,97.071213250000000
5588,030201040504,117.440686972999998
5589,030201040505,570.863490885000033
5590,030201040601,1016.849327799999969
5591,030201040602,1394.944915210000090
5592,030201040603,531.635404021999989
5593,030201040604,248.367919572999995
5594,030201040701,314.506283438000025
5595,030201040702,110.092690243999996
5596,030201040703,58.093132811600000
5597,030201050101,817.402602563999949
5598,030201050102,930.723294291999991
5599,030201050103,80.187327395500006
5600,030201050104,596.183164726999962
5601,030201050105,139.491171699000006
5602,030201050106,1.085074190930000
5603,030201050107,22.786761850700000
5604,030201050108,194.821524095000001
5605,030201050201,0.003864470389090
5606,030201050203,0.031359780812600
5607,030201050204,0.423003359232000
5608,030201050205,65.401635845399994
5609,030201050206,0.000000000000000
5610,030201050207,877.562222635000012
5611,030201050208,4.437311257690000
5612,030201050210,0.000000000000000
5613,030201050301,804.927281137000023
5614,030201050302,1.762487218490000
5615,030201050303,0.000000000000000
5616,030201050304,776.999993944000039
5617,030201050305,2849.615004580000004
5618,030201050306,68.902486658300006
5619,030201050307,0.626281322817000
5620,030201050401,247.431949879000001
5621,030201050402,1291.053674519999959
5622,030201050403,0.000000000000000
5623,030202010101,7851.799721030000001
5624,030202010102,5453.098941500000365
5625,030202010103,3186.026048369999899
5626,030202010104,3072.240549770000143
5627,030202010201,2418.697282220000034
5628,030202010202,3624.361839900000177
5629,030202010203,8398.861480670000674
5630,030202010301,2376.527255359999799
5631,030202010302,10322.971385099999679
5632,030202010303,12992.635462800000823
5633,030202010304,40847.872096500002954
5634,030202010401,791.859563817999970
5635,030202010402,9747.114050289999795
5636,030202010403,50229.813769499996852
5637,030202010404,5656.848767249999582
5638,030202010501,5974.917495229999986
5639,030202010502,4163.955748649999805
5640,030202010503,6665.262289280000005
5641,030202010504,23619.661174699998810
5642,030202010601,5935.557506590000230
5643,030202010602,20731.793818199999805
5644,030202010603,8959.521396390000518
5645,030202010604,9454.955721230000563
5646,030202010701,18546.839198400000896
5647,030202010702,22099.537435300000652
5648,030202010703,8010.071690619999572
5649,030202010704,61276.033289600003627
5650,030202010705,39563.833866100001615
5651,030202010801,81844.374571699998342
5652,030202010802,25916.188328200001706
5653,030202010803,82513.614022299996577
5654,030202010804,95760.407383400000981
5655,030202010901,58532.791344099998241
5656,030202010902,16914.114709400000720
5657,030202010903,18399.200255899999320
5658,030202011001,56813.720221800002037
5659,030202011002,29989.588170399998489
5660,030202011003,6442.108509970000341
5661,030202011004,11792.539484700000685
5662,030202011005,14724.898579900000186
5663,030202011006,8446.244077949999337
5664,030202011007,4970.157297409999956
5665,030202011101,117151.580939000006765
5666,030202011102,7714.712290299999950
5667,030202011103,27340.392377700001816
5668,030202011104,11091.921221399999922
5669,030202011105,17360.626425999998901
5670,030202011201,10451.668734900000345
5671,030202011202,8185.038806149999800
5672,030202011203,5919.537171539999690
5673,030202011301,5792.485655800000131
5674,030202011302,4495.352525489999607
5675,030202011303,2489.125254539999787
5676,030202011304,2098.290232769999875
5677,030202011305,1483.549672330000021
5678,030202011306,842.451392673999976
5679,030202011401,2714.219283790000190
5680,030202011402,3577.040768930000013
5681,030202011403,2486.882485199999792
5682,030202011404,3155.918330099999821
5683,030202011501,7527.461232210000162
5684,030202011502,8417.111739260000832
5685,030202011503,14290.138964899999337
5686,030202011504,6843.811541199999738
5687,030202011505,2923.168985580000026
5688,030202011601,2525.785949789999904
5689,030202011602,6349.778292689999944
5690,030202011603,3904.300926630000049
5691,030202011604,13902.179269800000839
5692,030202011701,3764.908188129999871
5693,030202011702,2168.126780040000085
5694,030202011703,6081.134863010000117
5695,030202011704,5467.236829710000166
5696,030202011705,18237.714348500001506
5697,030202020101,5947.225239039999906
5698,030202020102,19566.646622600001137
5699,030202020103,4336.594733339999948
5700,030202020104,1399.825523819999944
5701,030202020105,2742.365913600000113
5702,030202020106,2927.997993290000068
5703,030202020107,1752.293787240000029
5704,030202020201,7494.456343830000151
5705,030202020202,1999.520117920000075
5706,030202020203,3057.198551970000153
5707,030202020204,1048.228892280000082
5708,030202020205,9356.961057730000903
5709,030202020206,8509.664770819999831
5710,030202020301,3192.722045540000181
5711,030202020302,2723.323083379999844
5712,030202020303,15563.585347199999887
5713,030202020304,4720.952813500000047
5714,030202020305,2709.435474979999981
5715,030202020306,1683.836009469999908
5716,030202020307,1060.739478069999905
5717,030202020401,18978.165936099998362
5718,030202020402,25067.353124799999932
5719,030202020403,670.717373675999966
5720,030202020404,3390.943579020000016
5721,030202020405,595.308079221999947
5722,030202020501,1223.429185909999887
5723,030202020502,1549.145848079999951
5724,030202020503,2188.825829370000065
5725,030202020504,592.881078227999978
5726,030202020505,633.754948698000021
5727,030202020506,1783.133858659999987
5728,030202020601,1123.386059780000096
5729,030202020602,1246.810856159999958
5730,030202020603,2749.532286610000028
5731,030202020604,2695.064734000000044
5732,030202020605,609.096719752000013
5733,030202020606,1620.450371579999910
5734,030202020607,2696.125108360000013
5735,030202030101,9247.594275449999259
5736,030202030102,3005.892482509999809
5737,030202030103,5716.966704200000095
5738,030202030104,3261.703675509999812
5739,030202030105,1434.575858310000058
5740,030202030201,3558.464506570000140
5741,030202030202,1219.558336340000096
5742,030202030203,6079.693280440000308
5743,030202030301,3384.327082060000066
5744,030202030302,2066.799960889999966
5745,030202030303,20217.059036099999503
5746,030202030304,1411.408997140000110
5747,030202030401,4231.990810930000407
5748,030202030402,4579.418273590000354
5749,030202030403,24025.069310099999711
5750,030202030404,6937.124706640000113
5751,030202030405,2945.700599140000122
5752,030202030501,2293.883452810000108
5753,030202030502,5795.803032400000120
5754,030202030503,1536.584873799999968
5755,030202030504,1777.779438309999932
5756,030202030505,1159.432957579999993
5757,030202030601,1191.077918749999981
5758,030202030602,2544.166878730000008
5759,030202030603,4015.842815040000005
5760,030202030604,7239.669670510000287
5761,030202030605,2734.616791519999879
5762,030202030701,1619.263412219999964
5763,030202030702,3859.393076469999869
5764,030202030703,6504.015872769999987
5765,030202030704,1899.261946399999943
5766,030202030705,3128.645326989999830
5767,030202030706,4458.434555150000051
5768,030202040101,1725.038404090000085
5769,030202040102,1981.763590380000096
5770,030202040103,638.402376592999985
5771,030202040104,241.632766344000004
5772,030202040105,793.892681300000049
5773,030202040106,267.314439665999998
5774,030202040201,338.760382283000013
5775,030202040202,1070.766518529999985
5776,030202040203,324.176788245000012
5777,030202040204,1621.975685059999932
5778,030202040205,719.970485183000051
5779,030202040206,1073.261544539999932
5780,030202040301,474.464122044000021
5781,030202040302,4960.453669079999599
5782,030202040303,1539.401719129999947
5783,030202040304,5418.807894769999621
5784,030202040305,15746.582698099999106
5785,030202040401,17874.178927400000248
5786,030202040402,812.474004714999978
5787,030202040403,2171.840539150000041
5788,030202040404,6615.203992609999659
5789,030202040501,1385.146563849999893
5790,030202040502,21170.711685999998735
5791,030202040503,1099.810801849999962
5792,030202040504,5620.423814599999787
5793,030202040601,1264.087680809999938
5794,030202040602,3022.655294140000024
5795,030202040603,1609.795413759999974
5796,030202040604,1036.880053899999893
5797,030102050406,0.000000000000000
5798,030102051402,0.000000000000000
5799,030102051506,0.000000000000000
5800,030102051602,0.000000000000000
5801,030102051705,0.000000000000000
5802,030102051706,0.000000000000000
5803,030102051707,0.000000000000000
5804,030102051709,0.000000000000000
5805,030201050202,0.000000000000000
5806,030201050209,0.000000000000000
5807,030201050211,0.000000000000000
5808,030201050212,0.000000000000000
5809,030201050308,0.000000000000000
5810,030201050309,0.000000000000000
5811,030201050404,0.000000000000000
5812,030202040505,0.000000000000000
5813,030202040605,0.000000000000000
5814,030202040701,257.528679244999978
5815,030202040703,837.150593832000027
5816,030202040704,0.000000000000000
5817,030202040801,2690.917668099999901
5818,030202040802,1849.765833180000072
5819,030202040803,756.400072241999965
5820,030202040804,104.051461536000005
5821,030202040805,7.290886884290000
5822,030202040901,14.821133016599999
5823,030202040902,136.723602347999986
5824,030202040903,10.917557981800000
5825,030202040904,8.029640465969999
5826,030203010101,239.363296026000000
5827,030203010102,1464.707983990000002
5828,030203010103,175.629271468000013
5829,030203010104,731.101707905000012
5830,030203010105,118.302862118999997
5831,030203010106,1299.751346309999917
5832,030203010201,764.152955966000036
5833,030203010202,359.100174588000016
5834,030203010203,771.728107871000020
5835,030203010204,987.419059701000037
5836,030203010205,1733.484440709999944
5837,030203010206,5146.086983430000146
5838,030203010301,14457.210495900000751
5839,030203010302,1381.061009929999955
5840,030203010303,3288.957478960000117
5841,030203010304,5335.849606550000317
5842,030203010305,537.695413600000052
5843,030203010401,1304.690980569999965
5844,030203010402,12083.362176299999192
5845,030203010403,124.631243135999995
5846,030203010404,422.811176502000023
5847,030203010405,1317.558553489999895
5848,030203010406,12688.968779999999242
5849,030203010501,1409.118202090000068
5850,030203010502,1268.975267410000015
5851,030203010503,3801.656528229999822
5852,030203010601,57.621738897199997
5853,030203010602,182.933049237000006
5854,030203010603,653.094370865999963
5855,030203010604,872.966506070000037
5856,030203010701,6035.038766480000049
5857,030203010702,5169.188097070000367
5858,030203010703,435.756360255000004
5859,030203010704,2946.962926940000216
5860,030203010705,215.018420765000002
5861,030203010706,0.000000000000000
5862,030203020101,2298.983219520000148
5863,030203020102,4336.273523480000222
5864,030203020103,4751.613286079999853
5865,030203020104,25370.328259499998239
5866,030203020105,26275.075252200000250
5867,030203020201,1863.295376829999896
5868,030203020202,8209.512860009999713
5869,030203020203,31704.347080799998366
5870,030203020204,4286.838403920000019
5871,030203020205,10764.606789100000242
5872,030203020206,4082.355620989999807
5873,030203020207,8568.908141750000141
5874,030203020208,4249.699874429999909
5875,030203020209,674.819752017000042
5876,030203020210,776.454071084000020
5877,030203020301,6716.806553020000138
5878,030203020302,5270.451298390000375
5879,030203020303,84.394538853300006
5880,030203020401,6146.482993040000110
5881,030203020402,4415.215639529999862
5882,030203020403,10968.383076699999947
5883,030203020404,62.693425160300002
5884,030203020501,7321.423615280000377
5885,030203020502,67643.318497300002491
5886,030203020503,641.084129684000004
5887,030300020101,13209.616643800000020
5888,030300020102,47580.340391099998669
5889,030300020103,30132.644942300001276
5890,030300020104,91315.417405300002429
5891,030300020105,94938.149745100003202
5892,030300020106,2501.329077890000008
5893,030300020107,7252.305746379999619
5894,030300020108,2224.357427150000149
5895,030300020201,12969.538047000000006
5896,030300020202,4523.078644739999618
5897,030300020203,3833.247565600000144
5898,030300020204,4888.722260700000334
5899,030300020205,8810.598145170000862
5900,030300020206,1397.835255080000024
5901,030300020207,2313.227121439999792
5902,030300020301,6682.519396720000259
5903,030300020302,15986.315952700000707
5904,030300020303,7838.840761630000088
5905,030300020304,2432.383348989999831
5906,030300020305,11628.250536899999133
5907,030300020306,3260.901727219999884
5908,030300020307,2371.433015900000100
5909,030300020308,3678.391000929999791
5910,030300020309,28469.341358000001492
5911,030300020310,16109.584543400000257
5912,030300020401,3046.331322410000212
5913,030300020402,1821.748419289999902
5914,030300020403,3181.760802280000007
5915,030300020404,14684.268046099999992
5916,030300020405,2909.244454740000037
5917,030300020406,1397.172843560000047
5918,030300020407,17876.275212500000634
5919,030300020408,34029.538062999999966
5920,030300020501,9212.823084710000330
5921,030300020502,4138.304007380000257
5922,030300020503,2927.847148190000098
5923,030300020504,3130.560796700000083
5924,030300020505,1735.041096550000020
5925,030300020506,4212.605648630000360
5926,030300020507,1865.473750139999993
5927,030300020508,1257.386490169999888
5928,030300020509,2439.420967219999966
5929,030300020601,44944.404662699998880
5930,030300020602,42821.336900599999353
5931,030300020603,47978.247417300000961
5932,030300020604,19234.943327000000863
5933,030300020605,44786.904868999998143
5934,030300020606,7425.424032189999707
5935,030300020607,35286.762178299999505
5936,030300020608,17051.412708799998654
5937,030300020609,26996.894218000001274
5938,030300020610,7488.122834630000398
5939,030300020701,3134.827473519999785
5940,030300020702,4522.761703600000146
5941,030300020703,5299.899161289999938
5942,030300020704,1324.733356169999979
5943,030300020705,897.882951844999980
5944,030300030101,30565.736943799998699
5945,030300030102,36602.921835100001772
5946,030300030103,19024.130578600001172
5947,030300030104,24539.970616300000984
5948,030300030105,8863.236482259999320
5949,030300030106,15291.980616299999383
5950,030300030107,14308.564899499999228
5951,030300030108,8691.943247119999796
5952,030300030109,1779.903068070000018
5953,030300030110,21617.741521299998567
5954,030300030201,4308.825866010000027
5955,030300030202,1699.102426220000098
5956,030300030203,10211.894387899999856
5957,030300030204,9150.854974370000491
5958,030300030205,3151.556731529999979
5959,030300030206,3464.962871379999797
5960,030300030207,1358.410282820000020
5961,030300030208,1291.397845310000093
5962,030300030301,3076.095596359999945
5963,030300030302,469.996605789000000
5964,030300030303,2580.267164410000078
5965,030300030401,2685.811965280000095
5966,030300030402,3758.006259079999836
5967,030300030403,1907.131733299999951
5968,030300030404,3362.438400590000128
5969,030300030405,2386.779762170000140
5970,030300030406,1026.080372559999887
5971,030300030407,2759.821177849999913
5972,030300030408,1337.350182709999899
5973,030300030501,4507.816808530000344
5974,030300030502,984.587669387999995
5975,030300030503,10063.640426300000399
5976,030300030504,1738.711567820000027
5977,030300030505,814.051568911999993
5978,030300030506,673.545279427999958
5979,030300030507,1193.467607240000007
5980,030300030508,1473.053277660000049
5981,030300030509,1339.154366969999955
5982,030300030601,1633.040743669999983
5983,030300030602,848.067038518000004
5984,030300030603,4621.236720619999687
5985,030300030604,825.231643465000047
5986,030300030605,938.981485508999981
5987,030300030606,16065.195650199999363
5988,030300030607,9312.025478839999778
5989,030300030608,1713.620210840000027
5990,030300040101,5197.980407959999866
5991,030300040102,7103.084582299999965
5992,030300040103,6123.598380659999748
5993,030300040104,1072.632554349999964
5994,030300040105,3629.241919449999841
5995,030300040106,2724.866146549999939
5996,030300040201,8436.577624690000448
5997,030300040202,7467.304040850000092
5998,030300040203,10837.859486800000013
5999,030300040204,4695.975197339999795
6000,030300040205,3696.467177250000077
6001,030300040206,2456.653304680000019
6002,030300040301,9013.691607110000405
6003,030300040302,5646.346269120000215
6004,030300040303,8173.100001820000216
6005,030300040304,1666.111511600000085
6006,030300040305,3274.163933259999794
6007,030300040306,3058.457986609999807
6008,030300040307,4443.025224300000446
6009,030300040308,4170.690462249999655
6010,030300040401,2863.749369220000062
6011,030300040402,174.979575396000001
6012,030300040403,58.809110605900003
6013,030300040404,5213.947126050000406
6014,030300040405,17649.275982399998611
6015,030300040406,9723.768539849999797
6016,030300040407,7525.333799990000443
6017,030300040408,9962.227505849999943
6018,030300040409,1850.130375199999889
6019,030300040501,18455.613558799999737
6020,030300040502,5972.273385860000417
6021,030300040503,7937.032533679999688
6022,030300040504,2481.449497640000118
6023,030300040505,3565.140461420000065
6024,030300040506,7045.280937470000026
6025,030300040601,0.779337633896000
6026,030300040602,1523.635105410000051
6027,030300040603,49.960922549000003
6028,030300040604,8212.665581760000350
6029,030300040605,3510.519561479999993
6030,030300040606,9963.902848620000441
6031,030300040607,29676.156632499998523
6032,030300040608,18131.549211199999263
6033,030300040609,74353.347479799995199
6034,030300040610,50621.607410299999174
6035,030300040611,8342.445742379999501
6036,030300040701,2243.489451039999949
6037,030300040702,1692.795644399999901
6038,030300040703,14506.189691199999288
6039,030300040704,60236.920158900000388
6040,030300040705,9974.337822409999717
6041,030300040706,8188.435837359999823
6042,030300040707,7110.222282759999871
6043,030300050101,3584.024393650000093
6044,030300050102,7911.629964779999682
6045,030300050103,1394.504454440000018
6046,030300050104,1555.915803919999917
6047,030300050201,648.048113729999955
6048,030300050202,4541.035677150000083
6049,030300050203,422.560659723000015
6050,030300050204,502.052255580000008
6051,030300050205,2163.478466500000195
6052,030300050206,2075.930726730000060
6053,030300050301,710.977039276000028
6054,030300050302,1072.145769909999899
6055,030300050303,2201.325831690000086
6056,030300050401,1457.980275350000056
6057,030300050402,421.154545052999993
6058,030300050403,315.568973491000008
6059,030300050404,1903.083512460000065
6060,030300050405,388.684207723999975
6061,030300050406,3335.707278800000040
6062,030300050407,771.668742137999971
6063,030300050501,2309.724272769999970
6064,030300050502,9872.917379459999211
6065,030300050503,24421.045076099999278
6066,030300050504,15132.016952899999524
6067,030300050601,1775.651778989999912
6068,030300050602,2342.578519210000195
6069,030300050603,2113.445350070000131
6070,030300050701,4316.769788280000284
6071,030300050702,17691.795590099998662
6072,030300050703,1145.012639320000062
6073,030300050704,6733.485530539999672
6074,030300050801,378.374195680000014
6075,030300050802,9725.153902509999170
6076,030300050803,3770.278909650000060
6077,030300050804,86.759281527200002
6078,030300060101,10433.625930399999561
6079,030300060102,6424.154033359999630
6080,030300060103,8856.064843309999560
6081,030300060104,5869.548325370000384
6082,030300060105,3099.306244540000080
6083,030300060106,2187.403701379999802
6084,030300060107,3842.291216149999855
6085,030300060201,2173.292400140000154
6086,030300060202,3361.737915659999999
6087,030300060203,1219.043194070000027
6088,030300060204,835.017424724999955
6089,030300060205,354.477538833999972
6090,030300060206,569.195397719999960
6091,030300060207,839.625715922000040
6092,030300060208,616.329366736999987
6093,030300060301,2912.711658950000128
6094,030300060302,1800.392590220000102
6095,030300060303,1983.597814839999955
6096,030300060304,3137.138665930000116
6097,030300060305,760.588032906999956
6098,030300060401,1019.352752320000036
6099,030300060402,2276.128704889999881
6100,030300060403,1390.138716729999942
6101,030300060404,1821.763132519999999
6102,030300060405,3255.122725230000015
6103,030300060406,10569.366971499999636
6104,030300060407,1746.596712829999888
6105,030300060408,1224.747656669999969
6106,030300060501,909.767781165999963
6107,030300060502,1637.185957129999906
6108,030300060503,2308.322674739999911
6109,030300060504,1580.161898300000075
6110,030300060505,3772.385168880000037
6111,030300060506,1080.828487889999906
6112,030300060507,3334.411882939999941
6113,030300060508,1831.374237300000004
6114,030300060509,616.636400858000002
6115,030300060510,478.886382502000004
6116,030300060601,570.221434411000018
6117,030300060602,351.236938447999989
6118,030300060603,309.748337907999996
6119,030300060701,228.777976824999996
6120,030300060702,347.600097590000018
6121,030300060703,1729.463356230000045
6122,030300060704,1116.333524800000077
6123,030300060801,495.065247671999998
6124,030300060802,654.165602565999961
6125,030300060803,620.571021428999984
6126,030300060804,539.097586324999952
6127,030300060805,649.536318677000054
6128,030300060806,825.599942298999963
6129,030300060807,257.038064903000020
6130,030300070101,2305.191428529999939
6131,030300070102,829.890322284000035
6132,030300070103,1334.447771070000044
6133,030300070104,3481.322186289999991
6134,030300070105,2320.997345100000075
6135,030300070201,4857.350002240000322
6136,030300070202,3086.262026349999815
6137,030300070203,2816.125768719999996
6138,030300070204,2422.112105910000082
6139,030300070205,1161.238845529999935
6140,030300070206,896.665049078000038
6141,030300070301,3654.385462539999935
6142,030300070302,2002.845422119999967
6143,030300070303,2850.904363780000040
6144,030300070304,2378.854733470000156
6145,030300070305,1109.860325079999939
6146,030300070306,4278.324788789999729
6147,030300070307,1364.757454659999894
6148,030300070401,1544.319698300000027
6149,030300070402,2087.164678409999851
6150,030300070403,1515.067860500000052
6151,030300070404,3768.340314730000046
6152,030300070405,2434.596298240000124
6153,030300070501,1752.592804610000030
6154,030300070502,714.603407455000024
6155,030300070503,756.856628340000043
6156,030300070504,1812.340207230000033
6157,030300070505,882.096976233999953
6158,030300070506,6744.672472790000029
6159,030300070601,203.719651886000008
6160,030300070602,793.481663744999992
6161,030300070603,115.531733932999998
6162,030300070604,1269.726451559999987
6163,030300070605,412.185706745999994
6164,030300070606,101.195021462000000
6165,030300070607,105.832096312000004
6166,030300070608,4.598205034750000
6167,030300070609,318.283756515999983
6168,030300070610,7.175862728820000
6169,030300070611,2383.964082540000163
6170,030300070701,338.607826407999994
6171,030300070702,1607.266288130000021
6172,030300070703,1732.133980540000039
6173,030300070704,1492.594425609999917
6174,030300070705,960.114051461000031
6175,030300070801,5024.972100629999659
6176,030300070802,3797.484001429999807
6177,030300070803,390.154430284999989
6178,030300070804,2427.390536209999937
6179,030300070805,1379.522927040000013
6180,030300070806,3710.656732540000121
6181,030300070807,7857.172181179999825
6182,030300070808,56526.804143100001966
6183,030300070809,4812.584593339999628
6184,030401010101,394.901629623000019
6185,030401010102,2477.994029439999849
6186,030401010103,1312.694221120000066
6187,030401010104,1524.779879530000017
6188,030401010105,909.660082429999989
6189,030401010201,487.841447442999993
6190,030401010202,1443.681027330000006
6191,030401010203,1796.638892740000074
6192,030401010204,1159.975119189999987
6193,030401010205,1780.123854180000080
6194,030401010206,2524.528040489999967
6195,030401010301,3344.833357829999841
6196,030401010302,5947.390064279999933
6197,030401010303,817.440649968000002
6198,030401010304,371.497957985000028
6199,030401010305,8727.555709439999191
6200,030401010306,7691.937898860000132
6201,030401010307,9380.086218950000330
6202,030401010401,2794.366033209999841
6203,030401010402,2056.105700919999890
6204,030401010403,595.767375184999992
6205,030401010404,1985.076107169999887
6206,030401010405,1974.422015419999980
6207,030401010406,2110.586302610000075
6208,030401010407,1030.109589319999941
6209,030401010501,194.713130522999990
6210,030401010502,1773.178608230000009
6211,030401010503,1607.698204699999906
6212,030401010504,2529.029123369999979
6213,030401010601,1346.581308889999946
6214,030401010602,1289.194780510000101
6215,030401010603,1616.271634420000055
6216,030401010604,5780.055838909999693
6217,030401010605,2616.848133949999919
6218,030401010606,5302.976898429999892
6219,030401010607,1268.453326589999961
6220,030401010701,1616.608708510000042
6221,030401010702,2223.978264039999885
6222,030401010703,3406.328798099999858
6223,030401010704,4401.421654089999720
6224,030401010705,4805.816616420000173
6225,030401010801,2266.466335850000178
6226,030401010802,1102.805789190000041
6227,030401010803,9536.356219530000089
6228,030401010804,3381.921767580000051
6229,030401010805,3869.218318679999811
6230,030401010806,4730.638259710000057
6231,030401010807,9218.049841179999930
6232,030401010901,6447.515646640000341
6233,030401010902,5287.112752539999747
6234,030401010903,1921.556772019999926
